task_id,phase,category,scope,department,district,source,method,api_or_url,output_path,description,depends_on,priority,status
COV100-COMBUST-14_Canindeyu-Yasy_Cany,2_WEB,COMBUSTIVEL,localidade,14_Canindeyu,Yasy_Cany,PETROPAR + OpenStreetMap Overpass API,api_get,"https://overpass-api.de/api/interpreter?data=[out:json];node[amenity=fuel](around:5000,{LAT},{LON});out; | https://www.petropar.gov.py/index.php/precios",Departamentos/14_Canindeyu/Yasy_Cany/DADOS.md,"Contar postos de combustível em raio de 5km de Yasy_Cany via Overpass API (OSM). Verificar preço de referência PETROPAR (gasolina Común, Especial, Diésel). Inserir campo 'postos_combustivel_5km' e 'preco_gasolina_gs_litro' no DADOS.md.",COV100-GEOCOD-14_Canindeyu-Yasy_Cany,P2,done
COV100-TERRA-14_Canindeyu-Yasy_Cany,2_WEB,TERRA_RURAL,localidade,14_Canindeyu,Yasy_Cany,clasificados.com.py + OLX.com.py + InfoCasas,web_scrape,https://clasificados.com.py/inmuebles/campo | https://www.olx.com.py/campo-e-fazenda | https://www.infocasas.com.py/campo,Departamentos/14_Canindeyu/Yasy_Cany/DADOS.md,"Pesquisar anúncios de terra rural em/próximo a Yasy_Cany nos portais imobiliários. Calcular mediana de preço por hectare (USD/ha). Registrar faixa (mín-máx), aptidão declarada e número de anúncios encontrados. Se zero anúncios, usar valor departamental como proxy. Inserir/atualizar '### Terra Rural' no DADOS.md.",,P1,done
COV100-IMOVEL-14_Canindeyu-Yasy_Cany,2_WEB,IMOVEL_URBANO,localidade,14_Canindeyu,Yasy_Cany,InfoCasas + clasificados.com.py + OLX,web_scrape,https://www.infocasas.com.py/comprar/casas | https://clasificados.com.py/inmuebles/casas | https://www.olx.com.py/casas,Departamentos/14_Canindeyu/Yasy_Cany/DADOS.md,"Pesquisar custo de imóveis residenciais em Yasy_Cany: preço médio de compra (USD/m²), aluguel médio (USD/mês), custo de lote urbano (USD/m²). Se sem anúncios, registrar 'mercado informal; sem referência formal'. Inserir campo 'imovel_urbano' no DADOS.md.",,P2,done
COV100-CLIMA-14_Canindeyu-Yby_Pyta,1_API,CLIMA,localidade,14_Canindeyu,Yby_Pyta,NASA POWER Climatology API,api_get,"https://power.larc.nasa.gov/api/temporal/climatology/point?parameters=ALLSKY_SFC_SW_DWN,PRECTOTCORR&community=RE&longitude={LON}&latitude={LAT}&format=JSON",Departamentos/14_Canindeyu/Yby_Pyta/DADOS.md,Obter série climática mensal (solar kWh/m²/dia + precipitação mm/dia) período 2001-2020 para Yby_Pyta. Geocodificar coordenadas via INE GeoEstatístico ou Nominatim. Inserir tabelas mensais + média anual + inclinação solar recomendada (|lat|°N ±10°) na seção '### 3. Dados Climaticos' do DADOS.md.,COV100-GEOCOD-14_Canindeyu-Yby_Pyta,P1,done
COV100-SOLO-14_Canindeyu-Yby_Pyta,1_API,SOLO,localidade,14_Canindeyu,Yby_Pyta,ISRIC SoilGrids 2.0,api_get,https://rest.isric.org/soilgrids/v2.0/properties/query?lon={LON}&lat={LAT}&property=phh2o&property=soc&property=clay&property=sand&property=bdod&depth=0-30cm&value=mean,Departamentos/14_Canindeyu/Yby_Pyta/DADOS.md,"Consultar SoilGrids 2.0 para Yby_Pyta: pH, carbono orgânico, % argila, % areia, densidade aparente na camada 0-30cm. Derivar classificação de aptidão agrícola (alta/média/baixa/restritiva). Inserir subseção '### Solo' no DADOS.md com valores e aptidão.",COV100-GEOCOD-14_Canindeyu-Yby_Pyta,P2,todo
COV100-LUZ-14_Canindeyu-Yby_Pyta,1_API,POLUICAO_LUMINOSA,localidade,14_Canindeyu,Yby_Pyta,NASA VIIRS Black Marble / AppEEARS,api_get,https://appeears.earthdatacloud.nasa.gov/ | produto VNP46A4 (anual médio nW/cm2/sr),Departamentos/14_Canindeyu/Yby_Pyta/DADOS.md,Obter brilho artificial noturno anual médio (nW/cm²/sr) para Yby_Pyta via NASA Black Marble VNP46A4 ou lightpollutionmap.info. Converter para escala Bortle (1=escuro a 9=poluído). Inserir campo 'poluicao_luminosa' no DADOS.md.,COV100-GEOCOD-14_Canindeyu-Yby_Pyta,P2,done
COV100-SAUDE-14_Canindeyu-Yby_Pyta,2_WEB,SAUDE,localidade,14_Canindeyu,Yby_Pyta,MSPBS + IPS,web_research,https://www.mspbs.gov.py/mapa-establecimientos.html | https://www.ips.gov.py,Departamentos/14_Canindeyu/Yby_Pyta/DADOS.md,"Levantar infraestrutura de saúde em Yby_Pyta: número de USFs, postos de saúde, hospital regional (sim/não), presença de IPS, especialidades locais, distância ao hospital de referência (km). Fonte: mapa MSPBS + IPS. Inserir seção '### Saude' no DADOS.md.",,P1,done
COV100-CELULAR-14_Canindeyu-Yby_Pyta,2_WEB,CELULAR,localidade,14_Canindeyu,Yby_Pyta,CONATEL + OpenSignal + TIGO/Personal/Claro,web_research,https://www.conatel.gov.py/index.php/espectro/cobertura-de-red-movil | https://www.opensignal.com/paraguay | https://www.nperf.com/map/PY/,Departamentos/14_Canindeyu/Yby_Pyta/DADOS.md,"Verificar cobertura móvel em Yby_Pyta por operadora (TIGO, Personal, Claro): tecnologia disponível (2G/3G/4G/5G), velocidade média download/upload (Mbps) via OpenSignal/nPerf, qualidade do sinal. Inserir tabela '### Celular' no DADOS.md.",,P2,done
COV100-INTERNET-14_Canindeyu-Yby_Pyta,2_WEB,INTERNET,localidade,14_Canindeyu,Yby_Pyta,CONATEL + COPACO + Speedtest + nPerf,web_research,https://www.conatel.gov.py | https://www.copaco.com.py/cobertura | https://www.speedtest.net/global-index/paraguay | https://www.nperf.com/map/PY/,Departamentos/14_Canindeyu/Yby_Pyta/DADOS.md,"Verificar disponibilidade de internet fixa em Yby_Pyta: operadoras disponíveis, tecnologia (fibra/cabo/rádio/satélite), velocidade típica (Mbps), preço médio de plano básico (Gs./mês). Registrar disponibilidade de Starlink como opção universal. Inserir '### Internet' no DADOS.md.",,P2,done
COV100-COMBUST-14_Canindeyu-Yby_Pyta,2_WEB,COMBUSTIVEL,localidade,14_Canindeyu,Yby_Pyta,PETROPAR + OpenStreetMap Overpass API,api_get,"https://overpass-api.de/api/interpreter?data=[out:json];node[amenity=fuel](around:5000,{LAT},{LON});out; | https://www.petropar.gov.py/index.php/precios",Departamentos/14_Canindeyu/Yby_Pyta/DADOS.md,"Contar postos de combustível em raio de 5km de Yby_Pyta via Overpass API (OSM). Verificar preço de referência PETROPAR (gasolina Común, Especial, Diésel). Inserir campo 'postos_combustivel_5km' e 'preco_gasolina_gs_litro' no DADOS.md.",COV100-GEOCOD-14_Canindeyu-Yby_Pyta,P2,done
COV100-TERRA-14_Canindeyu-Yby_Pyta,2_WEB,TERRA_RURAL,localidade,14_Canindeyu,Yby_Pyta,clasificados.com.py + OLX.com.py + InfoCasas,web_scrape,https://clasificados.com.py/inmuebles/campo | https://www.olx.com.py/campo-e-fazenda | https://www.infocasas.com.py/campo,Departamentos/14_Canindeyu/Yby_Pyta/DADOS.md,"Pesquisar anúncios de terra rural em/próximo a Yby_Pyta nos portais imobiliários. Calcular mediana de preço por hectare (USD/ha). Registrar faixa (mín-máx), aptidão declarada e número de anúncios encontrados. Se zero anúncios, usar valor departamental como proxy. Inserir/atualizar '### Terra Rural' no DADOS.md.",,P1,done
COV100-IMOVEL-14_Canindeyu-Yby_Pyta,2_WEB,IMOVEL_URBANO,localidade,14_Canindeyu,Yby_Pyta,InfoCasas + clasificados.com.py + OLX,web_scrape,https://www.infocasas.com.py/comprar/casas | https://clasificados.com.py/inmuebles/casas | https://www.olx.com.py/casas,Departamentos/14_Canindeyu/Yby_Pyta/DADOS.md,"Pesquisar custo de imóveis residenciais em Yby_Pyta: preço médio de compra (USD/m²), aluguel médio (USD/mês), custo de lote urbano (USD/m²). Se sem anúncios, registrar 'mercado informal; sem referência formal'. Inserir campo 'imovel_urbano' no DADOS.md.",,P2,done
COV100-CLIMA-14_Canindeyu-Ybyrarovana,1_API,CLIMA,localidade,14_Canindeyu,Ybyrarovana,NASA POWER Climatology API,api_get,"https://power.larc.nasa.gov/api/temporal/climatology/point?parameters=ALLSKY_SFC_SW_DWN,PRECTOTCORR&community=RE&longitude={LON}&latitude={LAT}&format=JSON",Departamentos/14_Canindeyu/Ybyrarovana/DADOS.md,Obter série climática mensal (solar kWh/m²/dia + precipitação mm/dia) período 2001-2020 para Ybyrarovana. Geocodificar coordenadas via INE GeoEstatístico ou Nominatim. Inserir tabelas mensais + média anual + inclinação solar recomendada (|lat|°N ±10°) na seção '### 3. Dados Climaticos' do DADOS.md.,COV100-GEOCOD-14_Canindeyu-Ybyrarovana,P1,done
COV100-SOLO-14_Canindeyu-Ybyrarovana,1_API,SOLO,localidade,14_Canindeyu,Ybyrarovana,ISRIC SoilGrids 2.0,api_get,https://rest.isric.org/soilgrids/v2.0/properties/query?lon={LON}&lat={LAT}&property=phh2o&property=soc&property=clay&property=sand&property=bdod&depth=0-30cm&value=mean,Departamentos/14_Canindeyu/Ybyrarovana/DADOS.md,"Consultar SoilGrids 2.0 para Ybyrarovana: pH, carbono orgânico, % argila, % areia, densidade aparente na camada 0-30cm. Derivar classificação de aptidão agrícola (alta/média/baixa/restritiva). Inserir subseção '### Solo' no DADOS.md com valores e aptidão.",COV100-GEOCOD-14_Canindeyu-Ybyrarovana,P2,todo
COV100-LUZ-14_Canindeyu-Ybyrarovana,1_API,POLUICAO_LUMINOSA,localidade,14_Canindeyu,Ybyrarovana,NASA VIIRS Black Marble / AppEEARS,api_get,https://appeears.earthdatacloud.nasa.gov/ | produto VNP46A4 (anual médio nW/cm2/sr),Departamentos/14_Canindeyu/Ybyrarovana/DADOS.md,Obter brilho artificial noturno anual médio (nW/cm²/sr) para Ybyrarovana via NASA Black Marble VNP46A4 ou lightpollutionmap.info. Converter para escala Bortle (1=escuro a 9=poluído). Inserir campo 'poluicao_luminosa' no DADOS.md.,COV100-GEOCOD-14_Canindeyu-Ybyrarovana,P2,done
COV100-SAUDE-14_Canindeyu-Ybyrarovana,2_WEB,SAUDE,localidade,14_Canindeyu,Ybyrarovana,MSPBS + IPS,web_research,https://www.mspbs.gov.py/mapa-establecimientos.html | https://www.ips.gov.py,Departamentos/14_Canindeyu/Ybyrarovana/DADOS.md,"Levantar infraestrutura de saúde em Ybyrarovana: número de USFs, postos de saúde, hospital regional (sim/não), presença de IPS, especialidades locais, distância ao hospital de referência (km). Fonte: mapa MSPBS + IPS. Inserir seção '### Saude' no DADOS.md.",,P1,done
COV100-CELULAR-14_Canindeyu-Ybyrarovana,2_WEB,CELULAR,localidade,14_Canindeyu,Ybyrarovana,CONATEL + OpenSignal + TIGO/Personal/Claro,web_research,https://www.conatel.gov.py/index.php/espectro/cobertura-de-red-movil | https://www.opensignal.com/paraguay | https://www.nperf.com/map/PY/,Departamentos/14_Canindeyu/Ybyrarovana/DADOS.md,"Verificar cobertura móvel em Ybyrarovana por operadora (TIGO, Personal, Claro): tecnologia disponível (2G/3G/4G/5G), velocidade média download/upload (Mbps) via OpenSignal/nPerf, qualidade do sinal. Inserir tabela '### Celular' no DADOS.md.",,P2,done
COV100-INTERNET-14_Canindeyu-Ybyrarovana,2_WEB,INTERNET,localidade,14_Canindeyu,Ybyrarovana,CONATEL + COPACO + Speedtest + nPerf,web_research,https://www.conatel.gov.py | https://www.copaco.com.py/cobertura | https://www.speedtest.net/global-index/paraguay | https://www.nperf.com/map/PY/,Departamentos/14_Canindeyu/Ybyrarovana/DADOS.md,"Verificar disponibilidade de internet fixa em Ybyrarovana: operadoras disponíveis, tecnologia (fibra/cabo/rádio/satélite), velocidade típica (Mbps), preço médio de plano básico (Gs./mês). Registrar disponibilidade de Starlink como opção universal. Inserir '### Internet' no DADOS.md.",,P2,done
COV100-COMBUST-14_Canindeyu-Ybyrarovana,2_WEB,COMBUSTIVEL,localidade,14_Canindeyu,Ybyrarovana,PETROPAR + OpenStreetMap Overpass API,api_get,"https://overpass-api.de/api/interpreter?data=[out:json];node[amenity=fuel](around:5000,{LAT},{LON});out; | https://www.petropar.gov.py/index.php/precios",Departamentos/14_Canindeyu/Ybyrarovana/DADOS.md,"Contar postos de combustível em raio de 5km de Ybyrarovana via Overpass API (OSM). Verificar preço de referência PETROPAR (gasolina Común, Especial, Diésel). Inserir campo 'postos_combustivel_5km' e 'preco_gasolina_gs_litro' no DADOS.md.",COV100-GEOCOD-14_Canindeyu-Ybyrarovana,P2,done
COV100-TERRA-14_Canindeyu-Ybyrarovana,2_WEB,TERRA_RURAL,localidade,14_Canindeyu,Ybyrarovana,clasificados.com.py + OLX.com.py + InfoCasas,web_scrape,https://clasificados.com.py/inmuebles/campo | https://www.olx.com.py/campo-e-fazenda | https://www.infocasas.com.py/campo,Departamentos/14_Canindeyu/Ybyrarovana/DADOS.md,"Pesquisar anúncios de terra rural em/próximo a Ybyrarovana nos portais imobiliários. Calcular mediana de preço por hectare (USD/ha). Registrar faixa (mín-máx), aptidão declarada e número de anúncios encontrados. Se zero anúncios, usar valor departamental como proxy. Inserir/atualizar '### Terra Rural' no DADOS.md.",,P1,done
COV100-IMOVEL-14_Canindeyu-Ybyrarovana,2_WEB,IMOVEL_URBANO,localidade,14_Canindeyu,Ybyrarovana,InfoCasas + clasificados.com.py + OLX,web_scrape,https://www.infocasas.com.py/comprar/casas | https://clasificados.com.py/inmuebles/casas | https://www.olx.com.py/casas,Departamentos/14_Canindeyu/Ybyrarovana/DADOS.md,"Pesquisar custo de imóveis residenciais em Ybyrarovana: preço médio de compra (USD/m²), aluguel médio (USD/mês), custo de lote urbano (USD/m²). Se sem anúncios, registrar 'mercado informal; sem referência formal'. Inserir campo 'imovel_urbano' no DADOS.md.",,P2,done
COV100-CLIMA-14_Canindeyu-Ypejhu,1_API,CLIMA,localidade,14_Canindeyu,Ypejhu,NASA POWER Climatology API,api_get,"https://power.larc.nasa.gov/api/temporal/climatology/point?parameters=ALLSKY_SFC_SW_DWN,PRECTOTCORR&community=RE&longitude={LON}&latitude={LAT}&format=JSON",Departamentos/14_Canindeyu/Ypejhu/DADOS.md,Obter série climática mensal (solar kWh/m²/dia + precipitação mm/dia) período 2001-2020 para Ypejhu. Geocodificar coordenadas via INE GeoEstatístico ou Nominatim. Inserir tabelas mensais + média anual + inclinação solar recomendada (|lat|°N ±10°) na seção '### 3. Dados Climaticos' do DADOS.md.,COV100-GEOCOD-14_Canindeyu-Ypejhu,P1,done
COV100-SOLO-14_Canindeyu-Ypejhu,1_API,SOLO,localidade,14_Canindeyu,Ypejhu,ISRIC SoilGrids 2.0,api_get,https://rest.isric.org/soilgrids/v2.0/properties/query?lon={LON}&lat={LAT}&property=phh2o&property=soc&property=clay&property=sand&property=bdod&depth=0-30cm&value=mean,Departamentos/14_Canindeyu/Ypejhu/DADOS.md,"Consultar SoilGrids 2.0 para Ypejhu: pH, carbono orgânico, % argila, % areia, densidade aparente na camada 0-30cm. Derivar classificação de aptidão agrícola (alta/média/baixa/restritiva). Inserir subseção '### Solo' no DADOS.md com valores e aptidão.",COV100-GEOCOD-14_Canindeyu-Ypejhu,P2,todo
COV100-LUZ-14_Canindeyu-Ypejhu,1_API,POLUICAO_LUMINOSA,localidade,14_Canindeyu,Ypejhu,NASA VIIRS Black Marble / AppEEARS,api_get,https://appeears.earthdatacloud.nasa.gov/ | produto VNP46A4 (anual médio nW/cm2/sr),Departamentos/14_Canindeyu/Ypejhu/DADOS.md,Obter brilho artificial noturno anual médio (nW/cm²/sr) para Ypejhu via NASA Black Marble VNP46A4 ou lightpollutionmap.info. Converter para escala Bortle (1=escuro a 9=poluído). Inserir campo 'poluicao_luminosa' no DADOS.md.,COV100-GEOCOD-14_Canindeyu-Ypejhu,P2,done
COV100-SAUDE-14_Canindeyu-Ypejhu,2_WEB,SAUDE,localidade,14_Canindeyu,Ypejhu,MSPBS + IPS,web_research,https://www.mspbs.gov.py/mapa-establecimientos.html | https://www.ips.gov.py,Departamentos/14_Canindeyu/Ypejhu/DADOS.md,"Levantar infraestrutura de saúde em Ypejhu: número de USFs, postos de saúde, hospital regional (sim/não), presença de IPS, especialidades locais, distância ao hospital de referência (km). Fonte: mapa MSPBS + IPS. Inserir seção '### Saude' no DADOS.md.",,P1,done
COV100-CELULAR-14_Canindeyu-Ypejhu,2_WEB,CELULAR,localidade,14_Canindeyu,Ypejhu,CONATEL + OpenSignal + TIGO/Personal/Claro,web_research,https://www.conatel.gov.py/index.php/espectro/cobertura-de-red-movil | https://www.opensignal.com/paraguay | https://www.nperf.com/map/PY/,Departamentos/14_Canindeyu/Ypejhu/DADOS.md,"Verificar cobertura móvel em Ypejhu por operadora (TIGO, Personal, Claro): tecnologia disponível (2G/3G/4G/5G), velocidade média download/upload (Mbps) via OpenSignal/nPerf, qualidade do sinal. Inserir tabela '### Celular' no DADOS.md.",,P2,done
COV100-INTERNET-14_Canindeyu-Ypejhu,2_WEB,INTERNET,localidade,14_Canindeyu,Ypejhu,CONATEL + COPACO + Speedtest + nPerf,web_research,https://www.conatel.gov.py | https://www.copaco.com.py/cobertura | https://www.speedtest.net/global-index/paraguay | https://www.nperf.com/map/PY/,Departamentos/14_Canindeyu/Ypejhu/DADOS.md,"Verificar disponibilidade de internet fixa em Ypejhu: operadoras disponíveis, tecnologia (fibra/cabo/rádio/satélite), velocidade típica (Mbps), preço médio de plano básico (Gs./mês). Registrar disponibilidade de Starlink como opção universal. Inserir '### Internet' no DADOS.md.",,P2,done
COV100-COMBUST-14_Canindeyu-Ypejhu,2_WEB,COMBUSTIVEL,localidade,14_Canindeyu,Ypejhu,PETROPAR + OpenStreetMap Overpass API,api_get,"https://overpass-api.de/api/interpreter?data=[out:json];node[amenity=fuel](around:5000,{LAT},{LON});out; | https://www.petropar.gov.py/index.php/precios",Departamentos/14_Canindeyu/Ypejhu/DADOS.md,"Contar postos de combustível em raio de 5km de Ypejhu via Overpass API (OSM). Verificar preço de referência PETROPAR (gasolina Común, Especial, Diésel). Inserir campo 'postos_combustivel_5km' e 'preco_gasolina_gs_litro' no DADOS.md.",COV100-GEOCOD-14_Canindeyu-Ypejhu,P2,done
COV100-TERRA-14_Canindeyu-Ypejhu,2_WEB,TERRA_RURAL,localidade,14_Canindeyu,Ypejhu,clasificados.com.py + OLX.com.py + InfoCasas,web_scrape,https://clasificados.com.py/inmuebles/campo | https://www.olx.com.py/campo-e-fazenda | https://www.infocasas.com.py/campo,Departamentos/14_Canindeyu/Ypejhu/DADOS.md,"Pesquisar anúncios de terra rural em/próximo a Ypejhu nos portais imobiliários. Calcular mediana de preço por hectare (USD/ha). Registrar faixa (mín-máx), aptidão declarada e número de anúncios encontrados. Se zero anúncios, usar valor departamental como proxy. Inserir/atualizar '### Terra Rural' no DADOS.md.",,P1,done
COV100-IMOVEL-14_Canindeyu-Ypejhu,2_WEB,IMOVEL_URBANO,localidade,14_Canindeyu,Ypejhu,InfoCasas + clasificados.com.py + OLX,web_scrape,https://www.infocasas.com.py/comprar/casas | https://clasificados.com.py/inmuebles/casas | https://www.olx.com.py/casas,Departamentos/14_Canindeyu/Ypejhu/DADOS.md,"Pesquisar custo de imóveis residenciais em Ypejhu: preço médio de compra (USD/m²), aluguel médio (USD/mês), custo de lote urbano (USD/m²). Se sem anúncios, registrar 'mercado informal; sem referência formal'. Inserir campo 'imovel_urbano' no DADOS.md.",,P2,done
COV100-CLIMA-15_Presidente_Hayes-Benjamin_Aceval,1_API,CLIMA,localidade,15_Presidente_Hayes,Benjamin_Aceval,NASA POWER Climatology API,api_get,"https://power.larc.nasa.gov/api/temporal/climatology/point?parameters=ALLSKY_SFC_SW_DWN,PRECTOTCORR&community=RE&longitude={LON}&latitude={LAT}&format=JSON",Departamentos/15_Presidente_Hayes/Benjamin_Aceval/DADOS.md,Obter série climática mensal (solar kWh/m²/dia + precipitação mm/dia) período 2001-2020 para Benjamin_Aceval. Geocodificar coordenadas via INE GeoEstatístico ou Nominatim. Inserir tabelas mensais + média anual + inclinação solar recomendada (|lat|°N ±10°) na seção '### 3. Dados Climaticos' do DADOS.md.,COV100-GEOCOD-15_Presidente_Hayes-Benjamin_Aceval,P1,done
COV100-SOLO-15_Presidente_Hayes-Benjamin_Aceval,1_API,SOLO,localidade,15_Presidente_Hayes,Benjamin_Aceval,ISRIC SoilGrids 2.0,api_get,https://rest.isric.org/soilgrids/v2.0/properties/query?lon={LON}&lat={LAT}&property=phh2o&property=soc&property=clay&property=sand&property=bdod&depth=0-30cm&value=mean,Departamentos/15_Presidente_Hayes/Benjamin_Aceval/DADOS.md,"Consultar SoilGrids 2.0 para Benjamin_Aceval: pH, carbono orgânico, % argila, % areia, densidade aparente na camada 0-30cm. Derivar classificação de aptidão agrícola (alta/média/baixa/restritiva). Inserir subseção '### Solo' no DADOS.md com valores e aptidão.",COV100-GEOCOD-15_Presidente_Hayes-Benjamin_Aceval,P2,todo
COV100-LUZ-15_Presidente_Hayes-Benjamin_Aceval,1_API,POLUICAO_LUMINOSA,localidade,15_Presidente_Hayes,Benjamin_Aceval,NASA VIIRS Black Marble / AppEEARS,api_get,https://appeears.earthdatacloud.nasa.gov/ | produto VNP46A4 (anual médio nW/cm2/sr),Departamentos/15_Presidente_Hayes/Benjamin_Aceval/DADOS.md,Obter brilho artificial noturno anual médio (nW/cm²/sr) para Benjamin_Aceval via NASA Black Marble VNP46A4 ou lightpollutionmap.info. Converter para escala Bortle (1=escuro a 9=poluído). Inserir campo 'poluicao_luminosa' no DADOS.md.,COV100-GEOCOD-15_Presidente_Hayes-Benjamin_Aceval,P2,done
COV100-SAUDE-15_Presidente_Hayes-Benjamin_Aceval,2_WEB,SAUDE,localidade,15_Presidente_Hayes,Benjamin_Aceval,MSPBS + IPS,web_research,https://www.mspbs.gov.py/mapa-establecimientos.html | https://www.ips.gov.py,Departamentos/15_Presidente_Hayes/Benjamin_Aceval/DADOS.md,"Levantar infraestrutura de saúde em Benjamin_Aceval: número de USFs, postos de saúde, hospital regional (sim/não), presença de IPS, especialidades locais, distância ao hospital de referência (km). Fonte: mapa MSPBS + IPS. Inserir seção '### Saude' no DADOS.md.",,P1,done
COV100-CELULAR-15_Presidente_Hayes-Benjamin_Aceval,2_WEB,CELULAR,localidade,15_Presidente_Hayes,Benjamin_Aceval,CONATEL + OpenSignal + TIGO/Personal/Claro,web_research,https://www.conatel.gov.py/index.php/espectro/cobertura-de-red-movil | https://www.opensignal.com/paraguay | https://www.nperf.com/map/PY/,Departamentos/15_Presidente_Hayes/Benjamin_Aceval/DADOS.md,"Verificar cobertura móvel em Benjamin_Aceval por operadora (TIGO, Personal, Claro): tecnologia disponível (2G/3G/4G/5G), velocidade média download/upload (Mbps) via OpenSignal/nPerf, qualidade do sinal. Inserir tabela '### Celular' no DADOS.md.",,P2,done
COV100-INTERNET-15_Presidente_Hayes-Benjamin_Aceval,2_WEB,INTERNET,localidade,15_Presidente_Hayes,Benjamin_Aceval,CONATEL + COPACO + Speedtest + nPerf,web_research,https://www.conatel.gov.py | https://www.copaco.com.py/cobertura | https://www.speedtest.net/global-index/paraguay | https://www.nperf.com/map/PY/,Departamentos/15_Presidente_Hayes/Benjamin_Aceval/DADOS.md,"Verificar disponibilidade de internet fixa em Benjamin_Aceval: operadoras disponíveis, tecnologia (fibra/cabo/rádio/satélite), velocidade típica (Mbps), preço médio de plano básico (Gs./mês). Registrar disponibilidade de Starlink como opção universal. Inserir '### Internet' no DADOS.md.",,P2,done
COV100-COMBUST-15_Presidente_Hayes-Benjamin_Aceval,2_WEB,COMBUSTIVEL,localidade,15_Presidente_Hayes,Benjamin_Aceval,PETROPAR + OpenStreetMap Overpass API,api_get,"https://overpass-api.de/api/interpreter?data=[out:json];node[amenity=fuel](around:5000,{LAT},{LON});out; | https://www.petropar.gov.py/index.php/precios",Departamentos/15_Presidente_Hayes/Benjamin_Aceval/DADOS.md,"Contar postos de combustível em raio de 5km de Benjamin_Aceval via Overpass API (OSM). Verificar preço de referência PETROPAR (gasolina Común, Especial, Diésel). Inserir campo 'postos_combustivel_5km' e 'preco_gasolina_gs_litro' no DADOS.md.",COV100-GEOCOD-15_Presidente_Hayes-Benjamin_Aceval,P2,done
COV100-TERRA-15_Presidente_Hayes-Benjamin_Aceval,2_WEB,TERRA_RURAL,localidade,15_Presidente_Hayes,Benjamin_Aceval,clasificados.com.py + OLX.com.py + InfoCasas,web_scrape,https://clasificados.com.py/inmuebles/campo | https://www.olx.com.py/campo-e-fazenda | https://www.infocasas.com.py/campo,Departamentos/15_Presidente_Hayes/Benjamin_Aceval/DADOS.md,"Pesquisar anúncios de terra rural em/próximo a Benjamin_Aceval nos portais imobiliários. Calcular mediana de preço por hectare (USD/ha). Registrar faixa (mín-máx), aptidão declarada e número de anúncios encontrados. Se zero anúncios, usar valor departamental como proxy. Inserir/atualizar '### Terra Rural' no DADOS.md.",,P1,done
COV100-IMOVEL-15_Presidente_Hayes-Benjamin_Aceval,2_WEB,IMOVEL_URBANO,localidade,15_Presidente_Hayes,Benjamin_Aceval,InfoCasas + clasificados.com.py + OLX,web_scrape,https://www.infocasas.com.py/comprar/casas | https://clasificados.com.py/inmuebles/casas | https://www.olx.com.py/casas,Departamentos/15_Presidente_Hayes/Benjamin_Aceval/DADOS.md,"Pesquisar custo de imóveis residenciais em Benjamin_Aceval: preço médio de compra (USD/m²), aluguel médio (USD/mês), custo de lote urbano (USD/m²). Se sem anúncios, registrar 'mercado informal; sem referência formal'. Inserir campo 'imovel_urbano' no DADOS.md.",,P2,done
COV100-CLIMA-15_Presidente_Hayes-Campo_Aceval,1_API,CLIMA,localidade,15_Presidente_Hayes,Campo_Aceval,NASA POWER Climatology API,api_get,"https://power.larc.nasa.gov/api/temporal/climatology/point?parameters=ALLSKY_SFC_SW_DWN,PRECTOTCORR&community=RE&longitude={LON}&latitude={LAT}&format=JSON",Departamentos/15_Presidente_Hayes/Campo_Aceval/DADOS.md,Obter série climática mensal (solar kWh/m²/dia + precipitação mm/dia) período 2001-2020 para Campo_Aceval. Geocodificar coordenadas via INE GeoEstatístico ou Nominatim. Inserir tabelas mensais + média anual + inclinação solar recomendada (|lat|°N ±10°) na seção '### 3. Dados Climaticos' do DADOS.md.,COV100-GEOCOD-15_Presidente_Hayes-Campo_Aceval,P1,done
COV100-SOLO-15_Presidente_Hayes-Campo_Aceval,1_API,SOLO,localidade,15_Presidente_Hayes,Campo_Aceval,ISRIC SoilGrids 2.0,api_get,https://rest.isric.org/soilgrids/v2.0/properties/query?lon={LON}&lat={LAT}&property=phh2o&property=soc&property=clay&property=sand&property=bdod&depth=0-30cm&value=mean,Departamentos/15_Presidente_Hayes/Campo_Aceval/DADOS.md,"Consultar SoilGrids 2.0 para Campo_Aceval: pH, carbono orgânico, % argila, % areia, densidade aparente na camada 0-30cm. Derivar classificação de aptidão agrícola (alta/média/baixa/restritiva). Inserir subseção '### Solo' no DADOS.md com valores e aptidão.",COV100-GEOCOD-15_Presidente_Hayes-Campo_Aceval,P2,todo
COV100-LUZ-15_Presidente_Hayes-Campo_Aceval,1_API,POLUICAO_LUMINOSA,localidade,15_Presidente_Hayes,Campo_Aceval,NASA VIIRS Black Marble / AppEEARS,api_get,https://appeears.earthdatacloud.nasa.gov/ | produto VNP46A4 (anual médio nW/cm2/sr),Departamentos/15_Presidente_Hayes/Campo_Aceval/DADOS.md,Obter brilho artificial noturno anual médio (nW/cm²/sr) para Campo_Aceval via NASA Black Marble VNP46A4 ou lightpollutionmap.info. Converter para escala Bortle (1=escuro a 9=poluído). Inserir campo 'poluicao_luminosa' no DADOS.md.,COV100-GEOCOD-15_Presidente_Hayes-Campo_Aceval,P2,done
