task_id,phase,department,district,path,depends_on,status,priority,definition_of_done
POP-07_Itapua-Obligado,popular,07_Itapua,Obligado,Departamentos/07_Itapua/Obligado,RES-07_Itapua-Obligado,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-07_Itapua-Pirapo,popular,07_Itapua,Pirapo,Departamentos/07_Itapua/Pirapo,RES-07_Itapua-Pirapo,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-07_Itapua-San_Cosme_y_Damian,popular,07_Itapua,San_Cosme_y_Damian,Departamentos/07_Itapua/San_Cosme_y_Damian,RES-07_Itapua-San_Cosme_y_Damian,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-07_Itapua-San_Juan_del_Parana,popular,07_Itapua,San_Juan_del_Parana,Departamentos/07_Itapua/San_Juan_del_Parana,RES-07_Itapua-San_Juan_del_Parana,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-07_Itapua-San_Pedro_del_Parana,popular,07_Itapua,San_Pedro_del_Parana,Departamentos/07_Itapua/San_Pedro_del_Parana,RES-07_Itapua-San_Pedro_del_Parana,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-07_Itapua-San_Rafael_del_Parana,popular,07_Itapua,San_Rafael_del_Parana,Departamentos/07_Itapua/San_Rafael_del_Parana,RES-07_Itapua-San_Rafael_del_Parana,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-07_Itapua-Tomas_Romero_Pereira,popular,07_Itapua,Tomas_Romero_Pereira,Departamentos/07_Itapua/Tomas_Romero_Pereira,RES-07_Itapua-Tomas_Romero_Pereira,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-07_Itapua-Trinidad,popular,07_Itapua,Trinidad,Departamentos/07_Itapua/Trinidad,RES-07_Itapua-Trinidad,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-07_Itapua-Yatytay,popular,07_Itapua,Yatytay,Departamentos/07_Itapua/Yatytay,RES-07_Itapua-Yatytay,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-08_Misiones-Ayolas,popular,08_Misiones,Ayolas,Departamentos/08_Misiones/Ayolas,RES-08_Misiones-Ayolas,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-08_Misiones-San_Ignacio,popular,08_Misiones,San_Ignacio,Departamentos/08_Misiones/San_Ignacio,RES-08_Misiones-San_Ignacio,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-08_Misiones-San_Juan_Bautista,popular,08_Misiones,San_Juan_Bautista,Departamentos/08_Misiones/San_Juan_Bautista,RES-08_Misiones-San_Juan_Bautista,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-08_Misiones-San_Miguel,popular,08_Misiones,San_Miguel,Departamentos/08_Misiones/San_Miguel,RES-08_Misiones-San_Miguel,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-08_Misiones-San_Patricio,popular,08_Misiones,San_Patricio,Departamentos/08_Misiones/San_Patricio,RES-08_Misiones-San_Patricio,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-08_Misiones-Santa_Maria,popular,08_Misiones,Santa_Maria,Departamentos/08_Misiones/Santa_Maria,RES-08_Misiones-Santa_Maria,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-08_Misiones-Santa_Rosa,popular,08_Misiones,Santa_Rosa,Departamentos/08_Misiones/Santa_Rosa,RES-08_Misiones-Santa_Rosa,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-08_Misiones-Santiago,popular,08_Misiones,Santiago,Departamentos/08_Misiones/Santiago,RES-08_Misiones-Santiago,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-08_Misiones-Villa_Florida,popular,08_Misiones,Villa_Florida,Departamentos/08_Misiones/Villa_Florida,RES-08_Misiones-Villa_Florida,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-08_Misiones-Yabebyry,popular,08_Misiones,Yabebyry,Departamentos/08_Misiones/Yabebyry,RES-08_Misiones-Yabebyry,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-09_Paraguari-Acahay,popular,09_Paraguari,Acahay,Departamentos/09_Paraguari/Acahay,RES-09_Paraguari-Acahay,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-09_Paraguari-Caapucu,popular,09_Paraguari,Caapucu,Departamentos/09_Paraguari/Caapucu,RES-09_Paraguari-Caapucu,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-09_Paraguari-Caballero,popular,09_Paraguari,Caballero,Departamentos/09_Paraguari/Caballero,RES-09_Paraguari-Caballero,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-09_Paraguari-Carapegua,popular,09_Paraguari,Carapegua,Departamentos/09_Paraguari/Carapegua,RES-09_Paraguari-Carapegua,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-09_Paraguari-Escobar,popular,09_Paraguari,Escobar,Departamentos/09_Paraguari/Escobar,RES-09_Paraguari-Escobar,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-09_Paraguari-General_Bernardino_Caballero,popular,09_Paraguari,General_Bernardino_Caballero,Departamentos/09_Paraguari/General_Bernardino_Caballero,RES-09_Paraguari-General_Bernardino_Caballero,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-09_Paraguari-La_Colmena,popular,09_Paraguari,La_Colmena,Departamentos/09_Paraguari/La_Colmena,RES-09_Paraguari-La_Colmena,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-09_Paraguari-Mbuyapey,popular,09_Paraguari,Mbuyapey,Departamentos/09_Paraguari/Mbuyapey,RES-09_Paraguari-Mbuyapey,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-09_Paraguari-Paraguari,popular,09_Paraguari,Paraguari,Departamentos/09_Paraguari/Paraguari,RES-09_Paraguari-Paraguari,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-09_Paraguari-Pirayu,popular,09_Paraguari,Pirayu,Departamentos/09_Paraguari/Pirayu,RES-09_Paraguari-Pirayu,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-09_Paraguari-Quiindy,popular,09_Paraguari,Quiindy,Departamentos/09_Paraguari/Quiindy,RES-09_Paraguari-Quiindy,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-09_Paraguari-Quyquyho,popular,09_Paraguari,Quyquyho,Departamentos/09_Paraguari/Quyquyho,RES-09_Paraguari-Quyquyho,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-09_Paraguari-San_Roque_Gonzalez,popular,09_Paraguari,San_Roque_Gonzalez,Departamentos/09_Paraguari/San_Roque_Gonzalez,RES-09_Paraguari-San_Roque_Gonzalez,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-09_Paraguari-Sapucai,popular,09_Paraguari,Sapucai,Departamentos/09_Paraguari/Sapucai,RES-09_Paraguari-Sapucai,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-09_Paraguari-Tebicuary_mi,popular,09_Paraguari,Tebicuary_mi,Departamentos/09_Paraguari/Tebicuary_mi,RES-09_Paraguari-Tebicuary_mi,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-09_Paraguari-Yaguarun,popular,09_Paraguari,Yaguarun,Departamentos/09_Paraguari/Yaguarun,RES-09_Paraguari-Yaguarun,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-09_Paraguari-Ybycui,popular,09_Paraguari,Ybycui,Departamentos/09_Paraguari/Ybycui,RES-09_Paraguari-Ybycui,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-09_Paraguari-Ybytimi,popular,09_Paraguari,Ybytimi,Departamentos/09_Paraguari/Ybytimi,RES-09_Paraguari-Ybytimi,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-10_Alto_Parana-Ciudad_del_Este,popular,10_Alto_Parana,Ciudad_del_Este,Departamentos/10_Alto_Parana/Ciudad_del_Este,RES-10_Alto_Parana-Ciudad_del_Este,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-10_Alto_Parana-Doctor_Raul_Pena,popular,10_Alto_Parana,Doctor_Raul_Pena,Departamentos/10_Alto_Parana/Doctor_Raul_Pena,RES-10_Alto_Parana-Doctor_Raul_Pena,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-10_Alto_Parana-Domingo_Martinez_de_Irala,popular,10_Alto_Parana,Domingo_Martinez_de_Irala,Departamentos/10_Alto_Parana/Domingo_Martinez_de_Irala,RES-10_Alto_Parana-Domingo_Martinez_de_Irala,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-10_Alto_Parana-Hernandarias,popular,10_Alto_Parana,Hernandarias,Departamentos/10_Alto_Parana/Hernandarias,RES-10_Alto_Parana-Hernandarias,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-10_Alto_Parana-Iruna,popular,10_Alto_Parana,Iruna,Departamentos/10_Alto_Parana/Iruna,RES-10_Alto_Parana-Iruna,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-10_Alto_Parana-Itakyry,popular,10_Alto_Parana,Itakyry,Departamentos/10_Alto_Parana/Itakyry,RES-10_Alto_Parana-Itakyry,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-10_Alto_Parana-Juan_Emilio_OLeary,popular,10_Alto_Parana,Juan_Emilio_OLeary,Departamentos/10_Alto_Parana/Juan_Emilio_OLeary,RES-10_Alto_Parana-Juan_Emilio_OLeary,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-10_Alto_Parana-Juan_Leon_Mallorquin,popular,10_Alto_Parana,Juan_Leon_Mallorquin,Departamentos/10_Alto_Parana/Juan_Leon_Mallorquin,RES-10_Alto_Parana-Juan_Leon_Mallorquin,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-10_Alto_Parana-Los_Cedrales,popular,10_Alto_Parana,Los_Cedrales,Departamentos/10_Alto_Parana/Los_Cedrales,RES-10_Alto_Parana-Los_Cedrales,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-10_Alto_Parana-Mbaracayu,popular,10_Alto_Parana,Mbaracayu,Departamentos/10_Alto_Parana/Mbaracayu,RES-10_Alto_Parana-Mbaracayu,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-10_Alto_Parana-Minga_Guazu,popular,10_Alto_Parana,Minga_Guazu,Departamentos/10_Alto_Parana/Minga_Guazu,RES-10_Alto_Parana-Minga_Guazu,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-10_Alto_Parana-Minga_Pora,popular,10_Alto_Parana,Minga_Pora,Departamentos/10_Alto_Parana/Minga_Pora,RES-10_Alto_Parana-Minga_Pora,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-10_Alto_Parana-Nacunday,popular,10_Alto_Parana,Nacunday,Departamentos/10_Alto_Parana/Nacunday,RES-10_Alto_Parana-Nacunday,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-10_Alto_Parana-Naranjal,popular,10_Alto_Parana,Naranjal,Departamentos/10_Alto_Parana/Naranjal,RES-10_Alto_Parana-Naranjal,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-10_Alto_Parana-Presidente_Franco,popular,10_Alto_Parana,Presidente_Franco,Departamentos/10_Alto_Parana/Presidente_Franco,RES-10_Alto_Parana-Presidente_Franco,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-10_Alto_Parana-San_Alberto,popular,10_Alto_Parana,San_Alberto,Departamentos/10_Alto_Parana/San_Alberto,RES-10_Alto_Parana-San_Alberto,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-10_Alto_Parana-San_Cristobal,popular,10_Alto_Parana,San_Cristobal,Departamentos/10_Alto_Parana/San_Cristobal,RES-10_Alto_Parana-San_Cristobal,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-10_Alto_Parana-Santa_Fe_del_Parana,popular,10_Alto_Parana,Santa_Fe_del_Parana,Departamentos/10_Alto_Parana/Santa_Fe_del_Parana,RES-10_Alto_Parana-Santa_Fe_del_Parana,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-10_Alto_Parana-Santa_Rita,popular,10_Alto_Parana,Santa_Rita,Departamentos/10_Alto_Parana/Santa_Rita,RES-10_Alto_Parana-Santa_Rita,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-10_Alto_Parana-Santa_Rosa_del_Monday,popular,10_Alto_Parana,Santa_Rosa_del_Monday,Departamentos/10_Alto_Parana/Santa_Rosa_del_Monday,RES-10_Alto_Parana-Santa_Rosa_del_Monday,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-10_Alto_Parana-Tavapy,popular,10_Alto_Parana,Tavapy,Departamentos/10_Alto_Parana/Tavapy,RES-10_Alto_Parana-Tavapy,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-10_Alto_Parana-Yguazu,popular,10_Alto_Parana,Yguazu,Departamentos/10_Alto_Parana/Yguazu,RES-10_Alto_Parana-Yguazu,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-11_Central-Aregua,popular,11_Central,Aregua,Departamentos/11_Central/Aregua,RES-11_Central-Aregua,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-11_Central-Capiata,popular,11_Central,Capiata,Departamentos/11_Central/Capiata,RES-11_Central-Capiata,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-11_Central-Fernando_de_la_Mora,popular,11_Central,Fernando_de_la_Mora,Departamentos/11_Central/Fernando_de_la_Mora,RES-11_Central-Fernando_de_la_Mora,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-11_Central-Guarambare,popular,11_Central,Guarambare,Departamentos/11_Central/Guarambare,RES-11_Central-Guarambare,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-11_Central-Ita,popular,11_Central,Ita,Departamentos/11_Central/Ita,RES-11_Central-Ita,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-11_Central-Itaugua,popular,11_Central,Itaugua,Departamentos/11_Central/Itaugua,RES-11_Central-Itaugua,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-11_Central-J_Augusto_Saldivar,popular,11_Central,J_Augusto_Saldivar,Departamentos/11_Central/J_Augusto_Saldivar,RES-11_Central-J_Augusto_Saldivar,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-11_Central-Lambare,popular,11_Central,Lambare,Departamentos/11_Central/Lambare,RES-11_Central-Lambare,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-11_Central-Limpio,popular,11_Central,Limpio,Departamentos/11_Central/Limpio,RES-11_Central-Limpio,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-11_Central-Luque,popular,11_Central,Luque,Departamentos/11_Central/Luque,RES-11_Central-Luque,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-11_Central-Mariano_Roque_Alonso,popular,11_Central,Mariano_Roque_Alonso,Departamentos/11_Central/Mariano_Roque_Alonso,RES-11_Central-Mariano_Roque_Alonso,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-11_Central-Nemby,popular,11_Central,Nemby,Departamentos/11_Central/Nemby,RES-11_Central-Nemby,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-11_Central-Nueva_Italia,popular,11_Central,Nueva_Italia,Departamentos/11_Central/Nueva_Italia,RES-11_Central-Nueva_Italia,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-11_Central-San_Antonio,popular,11_Central,San_Antonio,Departamentos/11_Central/San_Antonio,RES-11_Central-San_Antonio,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-11_Central-San_Lorenzo,popular,11_Central,San_Lorenzo,Departamentos/11_Central/San_Lorenzo,RES-11_Central-San_Lorenzo,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-11_Central-Villa_Elisa,popular,11_Central,Villa_Elisa,Departamentos/11_Central/Villa_Elisa,RES-11_Central-Villa_Elisa,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-11_Central-Villeta,popular,11_Central,Villeta,Departamentos/11_Central/Villeta,RES-11_Central-Villeta,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-11_Central-Ypacarai,popular,11_Central,Ypacarai,Departamentos/11_Central/Ypacarai,RES-11_Central-Ypacarai,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-11_Central-Ypane,popular,11_Central,Ypane,Departamentos/11_Central/Ypane,RES-11_Central-Ypane,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-12_Neembucu-Alberdi,popular,12_Neembucu,Alberdi,Departamentos/12_Neembucu/Alberdi,RES-12_Neembucu-Alberdi,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-12_Neembucu-Cerrito,popular,12_Neembucu,Cerrito,Departamentos/12_Neembucu/Cerrito,RES-12_Neembucu-Cerrito,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-12_Neembucu-Desmochados,popular,12_Neembucu,Desmochados,Departamentos/12_Neembucu/Desmochados,RES-12_Neembucu-Desmochados,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-12_Neembucu-General_Diaz,popular,12_Neembucu,General_Diaz,Departamentos/12_Neembucu/General_Diaz,RES-12_Neembucu-General_Diaz,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-12_Neembucu-Guazu_Cua,popular,12_Neembucu,Guazu_Cua,Departamentos/12_Neembucu/Guazu_Cua,RES-12_Neembucu-Guazu_Cua,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-12_Neembucu-Humaita,popular,12_Neembucu,Humaita,Departamentos/12_Neembucu/Humaita,RES-12_Neembucu-Humaita,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-12_Neembucu-Isla_Umbu,popular,12_Neembucu,Isla_Umbu,Departamentos/12_Neembucu/Isla_Umbu,RES-12_Neembucu-Isla_Umbu,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-12_Neembucu-Laureles,popular,12_Neembucu,Laureles,Departamentos/12_Neembucu/Laureles,RES-12_Neembucu-Laureles,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-12_Neembucu-Mayor_Martinez,popular,12_Neembucu,Mayor_Martinez,Departamentos/12_Neembucu/Mayor_Martinez,RES-12_Neembucu-Mayor_Martinez,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-12_Neembucu-Paso_de_Patria,popular,12_Neembucu,Paso_de_Patria,Departamentos/12_Neembucu/Paso_de_Patria,RES-12_Neembucu-Paso_de_Patria,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-12_Neembucu-Pilar,popular,12_Neembucu,Pilar,Departamentos/12_Neembucu/Pilar,RES-12_Neembucu-Pilar,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-12_Neembucu-San_Juan_del_Neembucu,popular,12_Neembucu,San_Juan_del_Neembucu,Departamentos/12_Neembucu/San_Juan_del_Neembucu,RES-12_Neembucu-San_Juan_del_Neembucu,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-12_Neembucu-Tacuaras,popular,12_Neembucu,Tacuaras,Departamentos/12_Neembucu/Tacuaras,RES-12_Neembucu-Tacuaras,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-12_Neembucu-Villa_Franca,popular,12_Neembucu,Villa_Franca,Departamentos/12_Neembucu/Villa_Franca,RES-12_Neembucu-Villa_Franca,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-12_Neembucu-Villa_Oliva,popular,12_Neembucu,Villa_Oliva,Departamentos/12_Neembucu/Villa_Oliva,RES-12_Neembucu-Villa_Oliva,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-12_Neembucu-Villalbin,popular,12_Neembucu,Villalbin,Departamentos/12_Neembucu/Villalbin,RES-12_Neembucu-Villalbin,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-13_Amambay-Bella_Vista,popular,13_Amambay,Bella_Vista,Departamentos/13_Amambay/Bella_Vista,RES-13_Amambay-Bella_Vista,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-13_Amambay-Capitan_Bado,popular,13_Amambay,Capitan_Bado,Departamentos/13_Amambay/Capitan_Bado,RES-13_Amambay-Capitan_Bado,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-13_Amambay-Cerro_Cora,popular,13_Amambay,Cerro_Cora,Departamentos/13_Amambay/Cerro_Cora,RES-13_Amambay-Cerro_Cora,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-13_Amambay-Karapai,popular,13_Amambay,Karapai,Departamentos/13_Amambay/Karapai,RES-13_Amambay-Karapai,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-13_Amambay-Pedro_Juan_Caballero,popular,13_Amambay,Pedro_Juan_Caballero,Departamentos/13_Amambay/Pedro_Juan_Caballero,RES-13_Amambay-Pedro_Juan_Caballero,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-13_Amambay-Zanja_Pyta,popular,13_Amambay,Zanja_Pyta,Departamentos/13_Amambay/Zanja_Pyta,RES-13_Amambay-Zanja_Pyta,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-14_Canindeyu-Corpus_Christi,popular,14_Canindeyu,Corpus_Christi,Departamentos/14_Canindeyu/Corpus_Christi,RES-14_Canindeyu-Corpus_Christi,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
